case,run,VB,time,DOC,feed,material,cut_no,tool_class,window_start,window_end
1,1,,5,1.50,0.47,1,33,0,2695,7014
13,3,0.15,8,0.98,0.25,2,142,0,4160,8960
2,1,,2,1.50,0.50,1,15,0,2496,6973
1,2,,4,1.50,0.50,1,4,0,2496,6976
1,1,0.00,3,1.50,0.50,1,0,0,2496,6976
1,2,,5,1.22,0.50,1,3,0,2190,6967
1,2,,8,1.50,0.50,1,2,0,2496,6976
1,1,0.05,5,1.50,0.50,1,1,0,2496,6976
2,4,,8,1.31,0.50,1,4,0,2369,6305
4,1,0.08,3,0.75,0.50,1,17,0,356,426
2,2,0.14,11,0.75,0.50,1,19,0,2496,6976
2,3,0.13,12,0.87,0.50,1,19,0,2496,6976
2,4,0.14,14,0.75,0.50,1,20,0,2496,6976
4,4,0.14,17,0.75,0.50,1,34,0,2860,6967
1,3,,5,1.23,0.50,1,3,0,3499,6976
2,7,0.17,26,0.75,0.50,1,23,0,2496,6976
3,2,0.12,2,0.75,0.25,1,32,0,4480,8960
3,3,0.13,3,0.75,0.25,1,32,0,4480,8960
3,3,0.11,12,0.75,0.25,1,33,0,4480,8960
3,3,0.10,19,0.76,0.25,1,34,0,4480,8960
3,5,0.19,26,0.77,0.25,1,46,0,3621,8960
4,1,0.09,8,1.41,0.25,1,45,0,4480,8960
4,2,0.11,9,1.50,0.25,1,46,0,4480,8960
9,1,0.01,2,1.50,0.50,1,52,0,2112,6720
9,1,0.08,3,1.50,0.50,1,53,0,2112,6720
9,2,0.13,4,1.50,0.50,1,54,0,2112,6560
12,4,0.13,16,1.10,0.50,1,61,0,2496,6720
10,2,0.03,2,1.50,0.25,1,62,0,4480,8960
10,2,0.04,4,1.50,0.25,1,62,0,4480,8960
10,3,0.08,9,1.50,0.25,1,62,0,4480,8960
11,4,0.14,15,1.34,0.25,1,65,0,4160,8960
11,1,0.00,5,0.75,0.25,1,71,0,4160,8960
11,2,0.05,6,0.75,0.25,1,73,0,4160,8960
11,3,0.07,10,0.75,0.25,1,73,0,4160,8960
11,4,0.06,11,0.75,0.25,1,74,0,4160,8960
11,5,0.08,12,0.75,0.25,1,74,0,4160,8960
11,5,0.09,15,0.75,0.25,1,76,0,4160,8960
3,5,,8,1.49,0.47,1,21,0,2904,7644
11,7,0.12,21,0.75,0.25,1,78,0,4160,8960
11,9,0.16,27,0.75,0.25,1,79,0,4160,8960
11,8,0.15,27,0.75,0.25,1,79,0,4160,8960
2,2,,4,1.46,0.50,1,3,0,2458,6637
11,2,0.05,1,0.79,0.50,1,96,0,2496,6720
12,3,0.04,5,0.77,0.50,1,102,0,2496,6464
5,4,,9,1.01,0.50,1,8,0,2496,6893
13,4,0.09,14,0.75,0.50,2,130,0,2691,6464
12,6,0.17,23,0.75,0.50,1,99,0,2496,6720
9,3,0.01,3,0.79,0.50,1,101,0,2496,6464
9,2,0.16,1,1.10,0.50,2,105,0,2496,6720
8,2,0.06,1,1.46,0.25,2,116,0,4160,8960
7,2,0.03,1,1.25,0.25,2,116,0,4160,8960
8,2,0.07,1,1.19,0.25,2,116,0,4160,8960
7,3,0.13,6,0.75,0.25,2,118,0,4160,8960
8,1,0.02,0,0.75,0.50,2,124,0,2496,6720
8,2,0.18,3,0.75,0.50,2,125,0,2496,6720
3,2,,4,1.41,0.43,1,2,0,3946,7641
3,2,,2,1.15,0.48,1,100,0,2950,6992
12,4,0.10,5,0.75,0.25,2,131,0,4480,8960
11,2,0.10,7,0.87,0.25,2,124,0,4480,8960
10,2,0.08,10,0.75,0.25,2,123,0,4160,8960
4,3,,4,1.47,0.50,1,4,0,2496,6976
12,2,0.05,4,0.81,0.50,2,145,0,2496,6464
13,2,0.17,6,0.75,0.50,2,145,0,2496,6720
5,5,,11,1.50,0.42,1,71,0,3259,7452
13,3,0.15,3,1.20,0.25,2,155,0,4160,8960
6,2,,3,1.50,0.50,1,11,0,2496,6966
2,2,,4,1.50,0.50,1,19,0,2496,6877
1,4,0.07,6,1.49,0.50,1,3,0,2496,6976
1,4,,5,1.36,0.50,1,3,0,2144,6948
1,1,,2,1.50,0.50,1,0,0,2496,6976
2,4,0.13,12,0.99,0.50,1,19,0,2496,6976
1,1,,2,1.48,0.50,1,2,0,1348,6603
8,2,0.09,4,1.33,0.50,1,47,0,1788,5822
2,3,0.14,13,0.75,0.50,1,19,0,2496,6976
2,4,0.14,14,0.75,0.50,1,19,0,2496,6976
2,3,0.13,8,0.99,0.50,1,17,0,2496,6976
2,4,0.15,16,0.75,0.50,1,20,0,2676,6976
1,2,,4,1.45,0.50,1,3,0,2661,6976
2,5,0.14,20,1.12,0.50,1,16,0,2496,6976
3,3,0.12,3,0.75,0.25,1,32,0,4480,8960
3,3,0.11,3,0.75,0.25,1,32,0,4480,8960
4,2,0.12,8,1.26,0.25,1,44,0,4480,8960
3,2,0.08,16,0.75,0.25,1,34,0,4480,8960
3,5,0.19,24,0.81,0.25,1,39,0,3778,8960
3,1,0.09,1,1.24,0.25,1,41,0,4480,8960
4,1,0.12,4,1.36,0.25,1,44,0,4480,8960
9,1,0.06,3,1.50,0.50,1,53,0,2112,6720
9,3,0.07,3,1.50,0.50,1,53,0,2112,6664
9,2,0.13,4,1.50,0.50,1,54,0,2112,6579
12,5,0.13,14,0.89,0.50,1,78,0,2496,6720
10,2,0.03,3,1.50,0.25,1,62,0,4480,8960
10,2,0.03,3,1.50,0.25,1,62,0,4480,8960
4,3,0.08,8,1.50,0.25,1,47,0,4480,8960
11,3,0.05,14,0.80,0.25,1,69,0,4160,8960
11,2,0.05,9,0.75,0.25,1,73,0,4160,8960
11,3,0.05,9,0.75,0.25,1,74,0,4160,8960
11,3,0.05,10,0.75,0.25,1,73,0,4160,8960
11,3,0.06,9,0.75,0.25,1,74,0,4160,8960
11,6,0.09,19,0.75,0.25,1,77,0,4160,8960
11,9,0.12,26,0.75,0.25,1,78,0,4160,8960
2,5,,11,1.47,0.44,1,29,0,2876,7114
11,6,0.11,19,0.75,0.25,1,78,0,4160,8960
11,8,0.15,27,0.75,0.25,1,78,0,4160,8960
11,8,0.13,22,0.75,0.25,1,79,0,4160,8960
2,4,,2,1.19,0.50,1,1,0,2474,6739
10,2,0.03,1,0.88,0.50,1,97,0,2496,6720
7,2,0.08,4,0.83,0.50,2,126,0,2496,6464
2,3,,7,0.90,0.50,1,8,0,2496,6942
13,4,0.10,15,0.75,0.50,2,123,0,2682,6464
12,5,0.10,13,0.75,0.50,1,97,0,2496,6720
13,2,0.05,3,0.76,0.50,2,141,0,2496,6466
10,2,0.08,1,0.88,0.50,2,98,0,2496,6720
7,2,0.12,6,1.06,0.25,2,117,0,4160,8960
9,2,0.07,1,1.38,0.25,2,117,0,4160,8960
10,2,0.03,9,0.75,0.25,2,120,0,4160,8960
7,2,0.12,6,1.47,0.25,2,117,0,4160,8960
8,1,0.07,0,0.75,0.50,2,124,0,2496,6720
8,1,0.08,0,0.75,0.50,2,124,0,2496,6720
5,2,,6,1.48,0.46,1,1,0,2870,7204
2,3,,10,1.13,0.50,1,37,0,2662,7651
11,2,0.11,6,0.82,0.25,2,125,0,4480,8960
6,4,0.13,7,0.96,0.25,2,107,0,4480,8960
9,2,0.01,9,0.75,0.25,2,120,0,4160,8960
2,2,,5,1.44,0.50,1,58,0,2496,6976
9,2,0.15,4,0.92,0.50,2,145,0,2496,6552
12,3,0.17,7,0.75,0.50,2,133,0,2496,6720
1,2,,5,1.50,0.48,1,6,0,2698,7370
13,3,0.15,8,1.00,0.25,2,146,0,4160,8960
2,3,,5,1.50,0.50,1,11,0,2496,6975
4,1,,3,1.50,0.50,1,6,0,2496,6974
1,2,0.07,6,1.50,0.50,1,3,0,2496,6976
1,1,,4,1.09,0.50,1,1,0,2232,6971
1,4,,9,1.50,0.50,1,1,0,2496,6976
1,3,0.13,9,1.25,0.50,1,15,0,2496,6976
1,2,,6,1.44,0.50,1,1,0,1655,5472
9,2,0.10,5,1.34,0.50,1,50,0,1303,5924
2,3,0.13,12,0.86,0.50,1,19,0,2496,6976
2,3,0.14,14,0.75,0.50,1,19,0,2496,6976
2,3,0.14,13,0.82,0.50,1,19,0,2496,6976
2,4,0.15,16,0.75,0.50,1,42,0,2853,6970
1,4,,10,1.28,0.50,1,5,0,2499,6976
2,5,0.14,20,0.95,0.50,1,18,0,2496,6976
3,3,0.12,3,0.75,0.25,1,32,0,4480,8960
3,2,0.13,3,0.75,0.25,1,32,0,4480,8960
3,3,0.13,5,0.75,0.25,1,32,0,4480,8960
3,4,0.11,18,0.75,0.25,1,34,0,4480,8960
3,5,0.19,25,0.81,0.25,1,43,0,3643,8960
4,2,0.12,8,1.27,0.25,1,44,0,4480,8960
4,2,0.09,9,1.50,0.25,1,47,0,4480,8960
9,1,0.01,2,1.50,0.50,1,52,0,2112,6720
9,1,0.06,3,1.50,0.50,1,53,0,2112,6720
9,3,0.12,4,1.50,0.50,1,54,0,2112,6569
12,5,0.13,14,0.83,0.50,1,83,0,2496,6720
10,2,0.03,2,1.50,0.25,1,62,0,4480,8960
10,2,0.04,4,1.50,0.25,1,62,0,4480,8960
10,2,0.05,5,1.50,0.25,1,62,0,4480,8960
11,4,0.09,14,1.14,0.25,1,68,0,4160,8960
11,2,0.01,9,0.75,0.25,1,72,0,4160,8960
11,3,0.06,7,0.75,0.25,1,74,0,4160,8960
11,3,0.07,10,0.75,0.25,1,73,0,4160,8960
11,4,0.06,10,0.75,0.25,1,74,0,4160,8960
11,5,0.08,12,0.75,0.25,1,74,0,4160,8960
11,4,0.08,14,0.75,0.25,1,75,0,4160,8960
1,4,,8,1.49,0.48,1,12,0,2624,7290
11,7,0.11,20,0.75,0.25,1,78,0,4160,8960
11,9,0.13,26,0.75,0.25,1,78,0,4160,8960
11,8,0.16,27,0.75,0.25,1,78,0,4160,8960
2,2,,6,1.32,0.50,1,8,0,2493,5199
12,4,0.07,8,0.75,0.50,1,96,0,2496,6720
12,2,0.08,4,0.81,0.50,1,122,0,2496,6464
3,3,,7,1.42,0.50,1,26,0,2496,6967
10,4,0.12,12,0.89,0.50,1,101,0,2632,6464
12,6,0.17,19,0.75,0.50,1,99,0,2496,6720
9,3,0.03,4,0.84,0.50,1,102,0,2496,6464
8,1,0.12,0,0.87,0.50,2,120,0,2496,6720
9,2,0.08,1,1.49,0.25,2,116,0,4160,8960
7,2,0.02,1,0.75,0.25,2,116,0,4160,8960
7,2,0.06,1,0.80,0.25,2,116,0,4160,8960
7,3,0.13,6,0.86,0.25,2,117,0,4160,8960
8,1,0.04,0,0.75,0.50,2,124,0,2496,6720
8,2,0.06,0,0.75,0.50,2,125,0,2496,6720
1,1,,2,1.43,0.48,1,1,0,2776,7306
2,3,,4,0.99,0.49,1,55,0,2653,7115
10,2,0.11,7,0.99,0.25,2,123,0,4480,8960
9,3,0.08,7,1.03,0.25,1,110,0,4480,8960
7,3,0.11,9,0.75,0.25,2,120,0,4160,8960
1,3,,6,1.38,0.50,1,2,0,2496,6976
12,2,0.07,5,0.80,0.50,2,141,0,2496,6464
12,2,0.17,5,0.75,0.50,2,141,0,2496,6720
1,4,,11,1.50,0.44,1,12,0,2964,7060
13,4,0.15,7,0.96,0.25,2,142,0,4160,8960
1,3,,7,1.50,0.50,1,4,0,2496,6975
4,2,,7,1.50,0.50,1,24,0,2496,6974
1,2,0.01,5,1.50,0.50,1,2,0,2496,6976
1,4,,10,1.49,0.50,1,3,0,2330,6975
1,2,,4,1.50,0.50,1,1,0,2496,6976
2,3,0.13,13,0.77,0.50,1,19,0,2496,6976
1,3,,7,1.48,0.50,1,3,0,1514,6846
10,2,0.02,4,0.93,0.50,1,95,0,2488,6232
2,3,0.14,13,0.75,0.50,1,19,0,2496,6976
2,4,0.14,14,0.75,0.50,1,19,0,2496,6976
2,4,0.14,12,0.88,0.50,1,16,0,2496,6976
2,4,0.15,16,0.75,0.50,1,20,0,2675,6976
1,5,,11,1.36,0.50,1,4,0,2687,6976
2,5,0.14,19,0.92,0.50,1,16,0,2496,6976
3,3,0.12,5,0.75,0.25,1,32,0,4480,8960
3,2,0.10,3,0.77,0.25,1,33,0,4480,8960
4,1,0.08,3,1.46,0.25,1,45,0,4480,8960
3,2,0.12,13,0.90,0.25,1,43,0,4480,8960
5,4,0.18,23,0.90,0.25,1,54,0,3846,8960
3,1,0.11,1,0.88,0.25,1,38,0,4480,8960
4,2,0.12,8,1.39,0.25,1,44,0,4480,8960
9,1,0.09,3,1.50,0.50,1,53,0,2112,6717
9,2,0.10,3,1.50,0.50,1,53,0,2112,6719
9,2,0.11,3,1.50,0.50,1,53,0,2112,6668
12,5,0.14,14,0.83,0.50,1,82,0,2496,6720
10,2,0.03,3,1.50,0.25,1,62,0,4480,8960
10,2,0.05,4,1.50,0.25,1,62,0,4480,8960
4,2,0.11,9,1.50,0.25,1,46,0,4480,8960
11,3,0.10,14,1.18,0.25,1,67,0,4160,8960
11,3,0.06,9,0.75,0.25,1,74,0,4160,8960
11,3,0.06,9,0.75,0.25,1,74,0,4160,8960
11,3,0.05,9,0.75,0.25,1,74,0,4160,8960
11,3,0.05,9,0.75,0.25,1,74,0,4160,8960
11,6,0.09,20,0.75,0.25,1,77,0,4160,8960
11,9,0.13,26,0.75,0.25,1,78,0,4160,8960
1,5,,11,1.48,0.49,1,9,0,2550,7241
11,7,0.11,20,0.75,0.25,1,78,0,4160,8960
11,9,0.16,27,0.75,0.25,1,79,0,4160,8960
11,6,0.09,20,0.75,0.25,1,77,0,4160,8960
1,4,,11,1.40,0.50,1,9,0,2472,6912
10,2,0.03,1,0.75,0.50,1,97,0,2496,6720
11,2,0.13,5,0.91,0.50,2,145,0,2496,6546
1,3,,7,1.19,0.50,1,13,0,2496,6969
14,3,0.08,8,0.75,0.50,2,144,0,2501,6464
12,5,0.10,13,0.75,0.50,1,97,0,2496,6720
10,2,0.05,4,0.80,0.50,2,145,0,2496,6464
10,2,0.07,1,0.88,0.50,2,98,0,2496,6720
7,3,0.12,6,0.96,0.25,2,118,0,4160,8960
8,2,0.05,1,1.14,0.25,2,116,0,4160,8960
8,2,0.06,8,0.75,0.25,2,119,0,4160,8960
7,3,0.11,7,0.75,0.25,2,118,0,4160,8960
8,2,0.10,2,0.75,0.50,2,125,0,2496,6720
8,1,0.07,0,0.75,0.50,2,124,0,2496,6720
1,3,,6,1.32,0.46,1,2,0,2973,6990
2,2,,9,1.38,0.49,1,30,0,2719,7305
7,3,0.11,7,1.07,0.25,1,104,0,4480,8960
8,4,0.12,7,1.06,0.25,1,104,0,4480,8960
10,2,0.08,9,0.75,0.25,2,120,0,4160,8960
2,4,,4,1.47,0.50,1,55,0,2496,6976
13,2,0.02,4,0.76,0.50,2,142,0,2496,6465
9,2,0.12,3,0.75,0.50,2,125,0,2496,6720
1,3,,5,1.50,0.47,1,24,0,2673,6994
13,3,0.14,8,0.99,0.25,2,143,0,4160,8960
1,3,,3,1.50,0.50,1,6,0,2496,6974
1,3,,6,1.50,0.50,1,3,0,2496,6976
1,1,0.00,3,1.50,0.50,1,1,0,2496,6976
1,3,,7,1.13,0.50,1,3,0,2184,6947
1,2,,6,1.50,0.50,1,2,0,2496,6976
1,3,0.09,7,1.50,0.50,1,3,0,2496,6976
1,3,,7,1.40,0.50,1,2,0,1682,5320
5,1,0.09,4,1.10,0.50,1,29,0,835,3012
2,3,0.13,8,1.01,0.50,1,17,0,2496,6976
2,3,0.14,12,0.85,0.50,1,19,0,2496,6976
2,4,0.14,14,0.75,0.50,1,20,0,2496,6976
3,5,0.15,17,0.75,0.50,1,47,0,2961,6968
2,4,,10,0.99,0.50,1,6,0,2805,6976
2,6,0.15,23,0.86,0.50,1,21,0,2496,6976
3,1,0.10,1,0.75,0.25,1,32,0,4480,8960
3,2,0.13,3,0.75,0.25,1,32,0,4480,8960
3,3,0.13,6,0.75,0.25,1,32,0,4480,8960
3,4,0.10,17,0.75,0.25,1,34,0,4480,8960
3,5,0.19,26,0.79,0.25,1,45,0,3570,8960
4,1,0.10,8,1.50,0.25,1,45,0,4480,8960
4,2,0.13,9,1.50,0.25,1,46,0,4480,8960
9,1,0.00,2,1.50,0.50,1,52,0,2112,6720
9,2,0.09,3,1.50,0.50,1,53,0,2112,6720
9,3,0.12,4,1.50,0.50,1,54,0,2112,6510
12,4,0.08,16,1.00,0.50,1,63,0,2496,6720
10,2,0.00,1,1.50,0.25,1,61,0,4480,8960
10,2,0.04,4,1.50,0.25,1,62,0,4480,8960
10,3,0.06,7,1.50,0.25,1,62,0,4480,8960
10,4,0.12,15,1.45,0.25,1,64,0,4160,8960
11,1,0.00,6,0.75,0.25,1,72,0,4160,8960
11,2,0.04,5,0.75,0.25,1,73,0,4160,8960
11,3,0.06,10,0.75,0.25,1,73,0,4160,8960
11,4,0.06,12,0.75,0.25,1,74,0,4160,8960
11,5,0.08,12,0.75,0.25,1,74,0,4160,8960
11,5,0.09,15,0.75,0.25,1,76,0,4160,8960
3,3,,12,1.50,0.49,1,4,0,2634,7729
11,8,0.14,21,0.75,0.25,1,79,0,4160,8960
11,9,0.16,27,0.75,0.25,1,79,0,4160,8960
11,9,0.16,27,0.75,0.25,1,79,0,4160,8960
4,2,,5,0.98,0.50,1,9,0,2481,4636
11,2,0.04,2,0.75,0.50,1,95,0,2496,6720
6,3,0.11,4,0.86,0.50,1,100,0,2496,6464
4,4,,8,1.04,0.50,1,33,0,2496,6906
12,5,0.11,17,0.76,0.50,1,113,0,2797,6464
12,6,0.17,23,0.75,0.50,1,99,0,2496,6720
9,1,0.00,3,0.82,0.50,1,101,0,2496,6464
10,2,0.16,3,1.13,0.50,2,104,0,2496,6720
8,2,0.05,1,1.49,0.25,2,116,0,4160,8960
7,2,0.03,1,1.04,0.25,2,116,0,4160,8960
7,2,0.08,1,0.79,0.25,2,116,0,4160,8960
7,3,0.13,6,0.75,0.25,2,118,0,4160,8960
8,1,0.01,0,0.75,0.50,2,124,0,2496,6720
8,2,0.18,3,0.75,0.50,2,125,0,2496,6720
3,3,,6,1.39,0.50,2,2,0,2748,7216
2,3,,3,1.14,0.44,1,10,0,2809,7493
11,3,0.10,6,0.76,0.25,2,130,0,4480,8960
12,4,0.13,7,0.75,0.25,2,132,0,4480,8960
13,3,0.14,9,0.98,0.25,2,143,0,4160,8960
1,3,,5,1.31,0.50,1,111,0,2496,6976
13,2,0.04,3,0.75,0.50,2,146,0,2496,6466
13,3,0.17,6,0.75,0.50,2,144,0,2496,6720
5,1,,9,1.50,0.37,1,56,0,2727,6981
12,3,0.15,3,1.26,0.25,2,155,0,4160,8960
7,3,,9,1.50,0.50,1,14,0,2496,6966
11,2,,8,1.50,0.50,1,11,0,2496,6896
1,2,0.00,5,1.50,0.50,1,1,0,2496,6976
1,4,,6,1.46,0.50,1,3,0,2112,6967
1,3,,4,1.50,0.50,1,2,0,2496,6976
2,4,0.13,12,0.99,0.50,1,19,0,2496,6976
1,2,,4,1.45,0.50,1,0,0,2041,6528
7,2,0.09,4,1.04,0.50,1,38,0,1384,5233
2,3,0.14,13,0.75,0.50,1,19,0,2496,6976
2,4,0.14,14,0.75,0.50,1,19,0,2496,6976
1,3,0.13,9,1.19,0.50,1,16,0,2496,6976
2,4,0.14,16,0.75,0.50,1,20,0,2676,6976
1,4,,9,1.35,0.50,1,3,0,2864,6976
2,6,0.14,20,1.18,0.50,1,15,0,2496,6976
3,2,0.13,3,0.75,0.25,1,32,0,4480,8960
3,3,0.13,3,0.75,0.25,1,32,0,4480,8960
4,2,0.13,8,1.26,0.25,1,44,0,4480,8960
3,2,0.06,15,0.75,0.25,1,33,0,4480,8960
7,4,0.18,21,1.00,0.25,1,57,0,3819,8960
3,1,0.11,1,0.91,0.25,1,38,0,4480,8960
4,1,0.12,8,1.50,0.25,1,45,0,4480,8960
9,1,0.06,3,1.50,0.50,1,53,0,2112,6720
9,2,0.10,3,1.50,0.50,1,53,0,2112,6668
9,2,0.13,4,1.50,0.50,1,54,0,2112,6571
12,4,0.17,16,1.02,0.50,1,66,0,2496,6720
10,2,0.03,3,1.50,0.25,1,62,0,4480,8960
10,2,0.02,3,1.50,0.25,1,62,0,4480,8960
5,3,0.08,8,1.50,0.25,1,47,0,4480,8960
11,4,0.09,14,1.30,0.25,1,68,0,4160,8960
11,3,0.01,9,0.75,0.25,1,72,0,4160,8960
11,3,0.06,9,0.75,0.25,1,74,0,4160,8960
11,3,0.06,10,0.75,0.25,1,73,0,4160,8960
11,3,0.06,9,0.75,0.25,1,74,0,4160,8960
11,6,0.10,20,0.75,0.25,1,77,0,4160,8960
11,9,0.13,25,0.75,0.25,1,78,0,4160,8960
1,3,,9,1.48,0.49,1,0,0,2717,7691
11,6,0.09,19,0.75,0.25,1,76,0,4160,8960
11,8,0.16,27,0.75,0.25,1,78,0,4160,8960
11,8,0.13,22,0.75,0.25,1,79,0,4160,8960
3,3,,5,1.47,0.50,1,8,0,2446,6834
10,2,0.03,1,0.91,0.50,1,97,0,2496,6720
7,2,0.05,3,0.83,0.50,1,105,0,2496,6464
2,2,,6,1.30,0.50,1,18,0,2496,6952
12,4,0.10,16,0.78,0.50,1,131,0,2681,6464
12,5,0.17,14,0.75,0.50,1,97,0,2496,6720
13,1,0.02,3,0.76,0.50,2,141,0,2496,6464
9,2,0.16,1,1.20,0.50,2,104,0,2496,6720
7,2,0.12,6,1.13,0.25,2,117,0,4160,8960
9,2,0.07,1,1.35,0.25,2,117,0,4160,8960
11,3,0.07,9,0.75,0.25,2,119,0,4160,8960
7,3,0.13,6,0.75,0.25,2,118,0,4160,8960
8,1,0.02,0,0.75,0.50,2,124,0,2496,6720
8,1,0.08,1,0.75,0.50,2,124,0,2496,6720
6,4,,3,1.42,0.50,1,1,0,3038,7162
2,3,,5,1.08,0.49,1,6,0,2502,7090
11,2,0.10,6,0.87,0.25,2,124,0,4480,8960
7,3,0.13,7,1.08,0.25,1,105,0,4480,8960
8,2,0.01,9,0.75,0.25,2,120,0,4160,8960
2,3,,4,1.50,0.50,1,56,0,2496,6976
7,2,0.14,4,0.89,0.50,2,145,0,2496,6552
12,3,0.17,6,0.75,0.50,2,135,0,2496,6720
1,2,,4,1.50,0.48,1,44,0,2801,7045
12,3,0.15,8,1.00,0.25,2,149,0,4160,8960
2,1,,2,1.50,0.50,1,11,0,2496,6972
4,3,,4,1.50,0.50,1,9,0,2496,6976
1,1,0.00,5,1.50,0.50,1,1,0,2496,6976
1,3,,4,1.40,0.50,1,2,0,2188,6971
1,3,,5,1.50,0.50,1,3,0,2496,6976
2,2,0.13,9,0.84,0.50,1,18,0,2496,6976
1,1,,4,1.43,0.50,1,2,0,1764,5572
8,2,0.10,5,1.33,0.50,1,49,0,1404,5848
2,3,0.14,12,0.80,0.50,1,19,0,2496,6976
2,3,0.14,13,0.75,0.50,1,19,0,2496,6976
2,4,0.14,13,0.82,0.50,1,19,0,2496,6976
3,4,0.14,17,0.75,0.50,1,46,0,2854,6964
1,4,,8,1.48,0.50,1,4,0,2525,6976
2,6,0.15,21,0.98,0.50,1,20,0,2496,6976
3,2,0.12,2,0.75,0.25,1,32,0,4480,8960
3,2,0.13,3,0.75,0.25,1,32,0,4480,8960
3,3,0.13,5,0.75,0.25,1,32,0,4480,8960
3,2,0.04,15,0.75,0.25,1,33,0,4480,8960
3,5,0.19,25,0.85,0.25,1,47,0,3649,8960
4,2,0.09,9,1.50,0.25,1,46,0,4480,8960
4,2,0.11,8,1.50,0.25,1,47,0,4480,8960
9,1,0.06,3,1.50,0.50,1,52,0,2112,6720
9,1,0.06,3,1.50,0.50,1,53,0,2112,6720
9,2,0.12,4,1.50,0.50,1,54,0,2112,6560
12,4,0.16,15,0.82,0.50,1,79,0,2496,6720
10,2,0.01,2,1.50,0.25,1,61,0,4480,8960
10,2,0.04,4,1.50,0.25,1,62,0,4480,8960
10,2,0.05,5,1.50,0.25,1,62,0,4480,8960
11,3,0.06,14,0.98,0.25,1,68,0,4160,8960
11,1,0.03,8,0.75,0.25,1,73,0,4160,8960
11,2,0.06,6,0.75,0.25,1,73,0,4160,8960
11,3,0.06,10,0.75,0.25,1,73,0,4160,8960
11,4,0.07,11,0.75,0.25,1,74,0,4160,8960
11,4,0.07,11,0.75,0.25,1,74,0,4160,8960
11,4,0.08,13,0.75,0.25,1,75,0,4160,8960
2,1,,9,1.49,0.49,1,8,0,2603,7067
11,7,0.11,20,0.75,0.25,1,78,0,4160,8960
11,8,0.15,27,0.75,0.25,1,78,0,4160,8960
11,8,0.16,27,0.75,0.25,1,78,0,4160,8960
2,4,,6,1.27,0.50,1,4,0,2475,4963
12,3,0.11,9,0.75,0.50,1,95,0,2496,6720
11,2,0.07,4,0.84,0.50,1,126,0,2496,6464
2,4,,8,1.29,0.50,1,15,0,2496,6953
12,4,0.11,11,0.77,0.50,1,103,0,2700,6464
12,6,0.16,20,0.75,0.50,1,98,0,2496,6720
10,2,0.02,3,0.79,0.50,1,101,0,2496,6464
8,1,0.11,0,0.78,0.50,2,124,0,2496,6720
9,2,0.06,1,1.39,0.25,2,116,0,4160,8960
7,2,0.05,1,0.87,0.25,2,116,0,4160,8960
9,2,0.07,1,1.36,0.25,2,117,0,4160,8960
7,3,0.12,6,0.75,0.25,2,118,0,4160,8960
8,1,0.01,0,0.75,0.50,2,124,0,2496,6720
8,2,0.18,3,0.75,0.50,2,125,0,2496,6720
2,3,,6,1.46,0.38,1,1,0,2902,7435
1,2,,2,1.25,0.49,1,80,0,2552,7235
10,3,0.11,7,0.89,0.25,1,124,0,4480,8960
8,3,0.11,7,1.10,0.25,1,108,0,4480,8960
7,3,0.11,8,0.75,0.25,2,120,0,4160,8960
2,4,,8,1.35,0.50,1,46,0,2496,6976
13,2,0.07,4,0.79,0.50,2,145,0,2496,6464
12,2,0.17,6,0.75,0.50,2,142,0,2496,6720
3,2,,6,1.50,0.49,1,3,0,2918,7015
13,4,0.15,7,1.01,0.25,2,150,0,4160,8960
1,2,,6,1.50,0.50,1,3,0,2496,6974
4,2,,6,1.50,0.50,1,3,0,2496,6941
1,4,0.09,7,1.50,0.50,1,3,0,2496,6976
1,4,,8,1.50,0.50,1,3,0,2288,6971
1,3,,7,1.50,0.50,1,1,0,2496,6976
2,4,0.13,12,0.88,0.50,1,19,0,2496,6976
1,2,,7,1.47,0.50,1,3,0,1258,6920
9,3,0.07,6,1.46,0.50,1,54,0,2112,6518
2,3,0.14,13,0.79,0.50,1,20,0,2496,6976
2,3,0.14,14,0.75,0.50,1,19,0,2496,6976
1,4,0.13,10,1.26,0.50,1,16,0,2496,6976
2,4,0.14,16,0.75,0.50,1,20,0,2675,6976
1,5,,9,1.40,0.50,1,2,0,2690,6976
2,5,0.14,20,1.01,0.50,1,16,0,2496,6976
3,3,0.13,5,0.75,0.25,1,32,0,4480,8960
3,2,0.10,3,0.91,0.25,1,34,0,4480,8960
4,1,0.10,3,1.36,0.25,1,45,0,4480,8960
3,2,0.12,13,0.84,0.25,1,43,0,4480,8960
9,4,0.15,19,1.08,0.25,1,58,0,3854,8960
3,1,0.09,1,0.96,0.25,1,39,0,4480,8960
4,2,0.11,8,1.24,0.25,1,44,0,4480,8960
9,1,0.06,3,1.50,0.50,1,53,0,2112,6715
9,2,0.08,3,1.50,0.50,1,53,0,2112,6710
9,2,0.13,4,1.50,0.50,1,54,0,2112,6590
12,5,0.16,16,0.83,0.50,1,81,0,2496,6720
10,2,0.03,4,1.50,0.25,1,62,0,4480,8960
10,2,0.07,6,1.50,0.25,1,62,0,4480,8960
4,2,0.10,9,1.50,0.25,1,47,0,4480,8960
11,3,0.06,14,0.99,0.25,1,68,0,4160,8960
11,3,0.06,9,0.75,0.25,1,73,0,4160,8960
11,3,0.06,9,0.75,0.25,1,74,0,4160,8960
11,3,0.05,9,0.75,0.25,1,73,0,4160,8960
