FH,SH,TH,DY,Fb,OH,UP,DK,DJ,class
-1,-0.714286,-0.5,-0.5,-0.991606,-0.656988,0.982339,-1,0.944859,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.671279,0.998943,-0.54929,0.977978,1
-0.142857,-1,-0.8,-0.833333,-0.997449,-0.641266,0.955334,0.997842,0.996564,1
-0.6,-0.714286,-0.5,-0.5,-0.991606,-0.674274,0.994314,0.880333,0.931911,1
-0.142857,-0.894737,-1,-1,-0.997449,-0.391223,-1,0.997519,0.991078,1
-1,-0.578947,-1,-1,-0.996599,-0.189497,-1,0.992448,0.985952,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.055181,0.998849,-1,0.998402,1
-1,-0.894737,-1,-1,-0.997449,-0.360374,-1,0.971722,0.956319,1
0.2,-1,-0.75,-0.75,-0.993704,-0.703855,0.998521,0.550439,0.625073,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.68171,0.999299,-0.547406,0.989313,1
-0.142857,-0.789474,-1,-1,-0.991497,-0.054071,-1,0.53897,0.43543,0
-1,-0.684211,-0.6,-0.666667,-0.988095,-0.276681,0.975795,-0.123572,0.960909,1
0.2,-0.714286,0,0,-0.995803,-0.170316,0.861015,-1,0.564014,0
-1,-0.789474,0.4,0.166667,-0.991497,-0.250658,0.994622,-1,0.990168,1
-1,-0.714286,-0.25,-0.25,-0.979014,-0.471335,0.996646,-1,0.932184,1
-1,-0.894737,-0.2,-0.333333,-0.994898,-0.23096,0.998992,0.955448,0.993441,1
0.2,-0.428571,-0.75,-0.75,-0.987408,0.160993,0.655515,0.936983,0.099234,0
-1,-0.894737,-1,-1,-0.997449,-0.334709,0.547806,0.954956,0.942832,1
0.142857,-1,-1,-0.833333,-0.895408,-0.904577,0.597204,0.109982,0.669378,0
-1,-0.894737,-1,-1,-0.995748,-0.514788,-1,0.997963,0.988999,1
-1,-0.684211,-0.4,-0.5,-1,0.991404,0.991435,-1,0.990071,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.671846,0.999104,-0.547406,0.987658,1
-0.714286,-0.789474,-0.6,-0.666667,-0.988095,0.209919,0.976861,0.11058,0.925367,1
0.6,-0.714286,-0.75,-0.5,-0.895068,-0.633137,0.953525,0.060199,0.726857,0
-0.6,-0.714286,0,0,-0.966422,-0.510476,0.992234,-1,0.972607,1
-0.714286,-0.789474,-0.6,-0.666667,-0.989796,-0.251221,0.964903,0.410745,0.700756,0
-1,-0.142857,-0.25,-0.25,-0.979014,-0.455516,0.994638,-1,0.921286,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.940826,-1,0.997251,0.99359,1
-1,0.142857,-0.25,-0.25,-0.989507,-0.41162,0.981226,-0.424718,0.96511,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.696498,0.999148,-0.547406,0.986104,1
-1,-0.789474,-1,-1,-0.997449,0.284199,-1,0.999542,0.999049,1
-1,-0.789474,-1,-1,-0.997449,0.276788,-1,0.999653,0.999311,1
-0.428571,-1,-0.6,-0.666667,-0.992347,-0.117766,0.999051,-1,0.993137,1
0.2,-0.714286,-0.5,-0.5,-0.993704,-0.665525,0.909776,0.999846,0.985415,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.690315,0.99987,-0.547406,0.998856,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.782441,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.670915,0.999889,-0.547406,0.998859,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.671279,0.998943,-0.54929,0.984504,1
-0.714286,-0.684211,-0.4,-0.5,-0.988946,-0.354695,0.938901,-0.227857,0.876534,1
-1,-0.894737,-1,-1,-1,0.272289,0.386002,0.983987,0.980849,1
-0.142857,-0.894737,-1,-0.833333,-0.992347,-0.306733,0.986223,-0.777773,0.987094,1
-1,-0.894737,-1,-1,-0.997449,-0.369383,-1,0.970899,0.954435,1
-1,-0.789474,-1,-1,-0.997449,0.277627,-1,0.999486,0.998883,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.684759,0.995586,-0.547406,0.954508,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.310235,-1,0.853547,0.811104,1
-0.6,-0.142857,-0.75,-0.75,-0.979014,-0.548971,-0.777775,0.946365,0.772663,0
-0.142857,-0.578947,-0.8,-0.833333,-0.998299,-0.210563,0.924262,0.994981,0.987817,1
-0.428571,-1,-0.8,-0.833333,-0.997449,0.441126,0.999523,-0.547406,0.995813,1
-1,-0.142857,-0.25,-0.25,-0.981112,-0.474295,0.943896,-1,0.640625,0
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.782074,1
-0.714286,-0.789474,-0.6,-0.666667,-0.985544,-0.244107,0.970146,0.343122,0.763619,0
-0.142857,-0.894737,-0.6,-0.666667,-0.997449,-0.302859,0.966055,0.95809,0.963031,1
-1,-0.789474,-1,-1,-0.997449,-0.400791,-1,0.999262,0.996442,1
-1,-0.684211,-0.6,-0.666667,-0.990646,-0.114119,0.9681,-0.28848,0.884451,1
-0.142857,-0.894737,-1,-1,-0.995748,-0.235481,-1,0.978943,0.966823,1
-0.6,-0.142857,-0.75,-0.75,-0.979014,-0.547846,-0.777775,0.946365,0.764743,0
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.424104,0.983542,-1,0.969757,1
-0.2,-1,-1,-1,-0.993704,-0.899885,-1,0.937412,0.739219,0
-1,-0.684211,-0.6,-0.666667,-0.997449,0.383812,0.952053,-0.553166,0.940668,1
-1,-0.578947,-0.4,-0.5,-0.998299,-0.205804,0.998823,0.922938,0.993421,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.427503,0.983019,-1,0.975255,1
-1,-0.789474,-1,-1,-0.997449,0.285685,-1,0.999654,0.999287,1
-0.714286,-0.894737,-0.8,-0.833333,-0.985544,-0.358897,0.972808,0.50295,0.664147,0
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.781168,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.678655,0.998478,-0.547406,0.96901,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.39048,0.99913,-1,0.992403,1
-0.714286,-0.789474,0,-0.166667,-0.994048,-0.325894,0.981946,-1,0.976159,1
-1,-0.789474,-1,-1,-0.997449,-0.388104,-1,0.99904,0.995736,1
0.2,-0.714286,-0.75,-0.75,-0.987408,-0.115696,0.984164,0.640149,0.637956,0
-0.6,-0.142857,-0.75,-0.75,-0.979014,-0.538649,0.6537,0.946365,0.732631,0
-1,-0.789474,-1,-1,-0.997449,-0.389942,0.60301,0.99885,0.995506,1
0.2,-1,-0.75,-0.75,-0.993704,-0.690716,0.991885,0.348976,0.819652,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.688091,0.999346,-0.547406,0.968081,1
-1,-0.789474,-1,-1,-0.997449,0.286637,-1,0.999499,0.998868,1
-1,-0.894737,-1,-1,-0.997449,-0.385434,-1,0.948262,0.929858,1
-1,-0.684211,-1,-1,-0.993197,-0.357175,-1,0.961967,0.91726,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.780751,1
0.2,-1,-0.75,-0.75,-0.993704,-0.703448,0.998906,0.336651,0.513768,0
-1,-0.789474,-1,-1,-0.997449,0.269218,-1,0.999522,0.998982,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,-0.042207,0.999471,-1,0.998176,1
-0.142857,-0.894737,-0.6,-0.666667,-0.997449,-0.303905,0.999695,0.985736,0.998567,1
-0.428571,-1,-0.6,-0.666667,-0.992347,-0.056654,0.99821,-1,0.995538,1
-0.714286,-0.789474,0,-0.166667,-0.993197,-0.327113,0.980559,-1,0.973442,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.062476,0.997004,-1,0.995991,1
-1,-0.894737,-1,-1,-0.997449,-0.521247,-1,0.992787,0.990247,1
0.6,-0.714286,-0.75,-0.5,-0.895068,-0.633137,0.953141,0.060199,0.903255,1
-1,-0.789474,-0.6,-0.666667,-0.997449,0.46017,0.999631,-1,0.998655,1
-1,-0.789474,0.4,0.166667,-0.991497,-0.24812,0.994622,-1,0.990174,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,-0.16676,0.999024,-1,0.996476,1
-0.142857,-1,-1,-0.666667,-0.997449,-0.713074,0.28685,-0.312453,0.853056,1
-0.142857,-0.894737,-0.6,-0.666667,-0.997449,-0.378881,0.993908,0.998749,0.998673,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.409296,0.927824,-1,0.860996,1
-1,-0.789474,-1,-1,-0.997449,-0.388671,-1,0.99897,0.995612,1
-1,-0.789474,-1,-1,-0.997449,0.286838,-1,0.999612,0.999123,1
-0.6,-0.714286,-0.5,-0.5,-0.991606,-0.672559,0.994116,0.946548,0.908748,1
-1,0.714286,0.5,0.5,-0.951731,-0.373542,0.863694,-1,0.555509,0
-0.714286,-0.789474,-0.6,-0.666667,-0.988946,-0.230714,0.968189,0.474242,0.933307,1
-0.142857,-0.789474,-0.8,-0.666667,-0.998299,-0.286132,0.999675,0.991964,0.994107,1
-0.2,0.142857,0,0,-1,-0.288898,0.99852,-0.77773,0.995465,1
-0.714286,-0.684211,-1,-1,-0.996599,-0.751713,-1,0.934077,0.918883,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.603642,0.999576,-0.547406,0.9944,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.780542,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.682384,0.999258,-0.551174,0.993434,1
-0.142857,-1,-1,-1,-0.995748,-0.322568,-1,0.964647,0.955731,1
-0.714286,-0.789474,-0.6,-0.666667,-0.986395,-0.573847,0.910907,-0.015368,0.714614,0
-1,-0.789474,-1,-1,-0.997449,0.284229,-1,0.999403,0.998477,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.781468,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.686293,0.999148,-0.547406,0.969578,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.688452,0.999637,-0.570057,0.973314,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,-0.050377,0.999654,-1,0.997665,1
-1,-0.789474,-1,-1,-0.997449,-0.37314,-1,0.999395,0.997401,1
-0.714286,-0.684211,-1,-1,-0.996599,-0.838669,-1,0.936754,0.922077,1
-1,-0.428571,-1,-1,-0.993704,0.007475,-1,0.746262,0.199679,0
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.781899,1
-0.142857,-0.789474,-1,-1,-0.992347,-0.113067,-1,0.769863,0.714719,0
-1,-0.473684,-1,-1,-0.995748,-0.228575,-1,0.993477,0.974402,1
-0.142857,-0.789474,-1,-1,-0.994898,-0.319024,-1,0.559014,0.454044,0
-1,-0.684211,-0.6,-0.666667,-0.994048,-0.350872,0.968053,-0.272588,0.741014,0
-1,-0.142857,-0.75,-0.75,-0.989507,-0.5352,0.593582,0.978195,0.906216,1
-1,-0.894737,-0.2,-0.333333,-0.994898,-0.23096,0.998992,0.955448,0.995087,1
0.6,-0.714286,-0.75,-0.5,-0.895068,-0.633137,0.953548,0.060199,0.807493,1
-0.142857,-0.684211,-0.8,-0.833333,-0.998299,-0.247909,0.921381,0.994794,0.980369,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.68263,0.999474,-0.547406,0.993413,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.416007,0.258352,-1,0.114787,0
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.683059,0.998693,-0.547406,0.991331,1
-1,-0.684211,-1,-1,-0.990646,-0.787147,-1,0.963825,0.887206,1
-0.714286,-0.894737,-0.6,-0.666667,-0.988095,-0.604487,0.995413,-1,0.992308,1
-1,-0.428571,0.75,0.75,-0.979014,-0.412499,0.994275,-1,0.981515,1
-0.428571,-0.789474,-0.6,-0.666667,-0.997449,-0.30138,0.995253,0.977062,0.990727,1
-0.142857,-1,-1,-0.666667,-0.997449,-0.713074,0.28685,-0.312453,0.856007,1
-1,-0.428571,-0.5,-0.5,-0.989507,-0.265721,0.755064,-1,0.227694,0
-1,-0.428571,-0.5,-0.5,-0.989507,-0.251457,0.96345,-1,0.885646,1
-1,-0.684211,-0.6,-0.666667,-0.997449,0.354558,0.943939,-0.561545,0.926446,1
0.142857,-1,-1,-0.833333,-0.895408,-0.903627,0.597204,0.031179,0.670426,0
-0.6,-0.428571,-0.75,-0.75,-0.991606,-0.493513,0.995286,0.409645,0.251947,0
-0.714286,-0.894737,-0.8,-0.833333,-0.989796,-0.341162,0.982926,0.504571,0.735973,0
-0.714286,-0.684211,-1,-1,-0.997449,-0.350502,-1,0.889142,0.856675,1
-0.6,-0.714286,0,0,-0.966422,-0.509618,0.993856,-1,0.979589,1
-1,-0.789474,-1,-1,-0.995748,-0.300672,-1,0.977424,0.97272,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.058846,0.998756,-1,0.998349,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.683174,0.999302,-0.547406,0.992919,1
-1,-0.428571,-1,-1,-0.993704,0.045405,-1,0.998527,0.995031,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.865283,-1,0.918812,0.783107,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.681795,0.999925,-0.547406,0.998973,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.687228,0.998643,-0.547406,0.991011,1
-1,-0.894737,-1,-1,-0.997449,-0.35675,-1,0.953879,0.941273,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.669765,0.999641,-0.54929,0.994923,1
-0.142857,-0.684211,-0.8,-0.833333,-0.998299,-0.248202,0.923074,0.994751,0.982603,1
0.2,-0.714286,-0.75,-0.75,-0.987408,-0.192871,0.983114,0.666677,0.603695,0
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.39048,0.99913,-1,0.983769,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.11574,0.873831,-1,0.844212,1
-1,-0.684211,-0.6,-0.666667,-0.994048,-0.350872,0.968053,-0.272588,0.858021,1
-1,-0.684211,-1,-1,-0.994048,-0.443718,-1,0.977496,0.96336,1
0.2,-0.714286,-0.5,-0.5,-0.987408,-0.427488,0.978237,0.974316,0.920529,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.679016,0.999007,-0.54929,0.996808,1
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.422232,0.983509,-1,0.96741,1
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.781201,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.065754,0.972486,0.242747,0.996694,1
-1,-0.684211,-0.6,-0.666667,-0.991497,-0.797564,0.97036,-0.102213,0.905136,1
-1,-0.789474,0.4,0.166667,-0.991497,-0.255119,0.994622,-1,0.990167,1
-0.714286,-0.789474,-0.8,-0.833333,-0.992347,-0.552271,0.976905,0.906567,0.947952,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.680845,0.998806,-0.547406,0.946598,1
-1,-0.789474,-1,-1,-0.997449,0.284787,-1,0.999602,0.999189,1
-1,-0.428571,-0.5,-0.5,-1,-0.359783,0.999501,-1,0.999515,1
0.2,-1,-0.75,-0.75,-0.993704,-0.682303,1,0.430968,0.996944,1
-1,-0.894737,0.8,0.5,-0.991497,-0.178259,0.992726,-1,0.989866,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.463947,-1,0.993402,0.991232,1
-0.6,-0.714286,0,0,-0.972718,-0.521999,0.993626,-1,0.969697,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.668731,0.999291,-0.54929,0.99389,1
-0.714286,-0.894737,-0.6,-0.666667,-0.997449,0.059901,0.999839,-1,0.999753,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.679343,0.99861,-0.547406,0.987395,1
-1,0.142857,0,0,-0.981112,-0.429295,0.92512,-1,0.426319,0
0.2,-0.714286,-0.75,-0.75,-0.987408,-0.265473,0.983433,0.514615,0.347961,0
0.2,-0.714286,-0.5,-0.5,-0.989507,-0.422677,0.979935,0.970798,0.913783,1
-0.2,-1,-1,-1,-0.993704,-0.899838,-1,0.941305,0.752892,0
-0.2,-1,-1,-1,-0.993704,-0.900933,-1,0.963662,0.840599,1
-1,-0.789474,-0.6,-0.666667,-0.995748,0.224843,0.746091,-1,0.691354,0
-0.142857,-1,-1,-1,-0.995748,-0.297861,-1,0.981028,0.973909,1
0.142857,-1,-1,-0.833333,-0.895408,-0.901529,0.597204,0.04765,0.760821,0
-0.2,-0.714286,-0.5,-0.5,-0.993704,-0.664249,0.633079,0.992201,0.900634,1
-1,-0.142857,0.25,0.25,-0.974816,-0.452538,0.987589,-1,0.958793,1
-0.428571,-1,-0.8,-0.833333,-0.997449,-0.684913,0.99679,-0.547406,0.976718,1
-0.714286,-0.894737,-0.8,-0.833333,-0.988095,-0.339228,0.97885,0.539135,0.676804,0
-0.6,-0.428571,-1,-1,-0.979014,-0.59705,-1,0.946365,0.782408,1
-0.714286,-0.789474,-0.6,-0.666667,-0.988095,0.210687,0.976893,0.11058,0.925448,1
-1,-0.142857,-0.25,-0.25,-0.972718,-0.495137,0.990964,-1,0.936809,1
-0.6,-0.714286,0,0,-0.966422,-0.509788,0.993699,-1,0.979228,1
-0.714286,-0.789474,-0.6,-0.666667,-0.986395,-0.255175,0.913171,0.362281,0.779833,0
-0.714286,-0.894737,-0.6,-0.666667,-0.989796,-0.597625,0.999034,-1,0.998491,1
-1,-0.142857,-0.25,-0.25,-0.972718,-0.639885,0.997789,-1,0.97623,1
-1,-0.894737,-1,-1,-0.997449,0.268799,-1,0.929507,0.906136,1
-1,-0.714286,-0.75,-0.75,-0.993704,-0.724201,-0.777775,0.972681,0.983734,1
-1,-0.684211,-0.4,-0.5,-0.993197,-0.256663,0.999075,-1,0.997591,1
-0.714286,-0.894737,-0.6,-0.666667,-0.987245,-0.613272,0.991929,-1,0.986855,1
-0.2,-1,-1,-1,-0.993704,-0.899777,-1,0.961148,0.811952,1
0.2,-1,-0.75,-0.75,-0.993704,-0.688986,0.999604,0.22197,0.751256,0
-0.6,-0.714286,-0.5,-0.5,-0.993704,-0.699782,0.994543,0.446404,0.802129,1
-0.714286,-0.684211,-1,-1,-0.997449,-0.433562,-1,0.999614,0.999414,1
-1,-0.428571,-1,-1,-0.993704,0.009045,-1,0.610762,-0.212665,0
-0.428571,-1,-0.6,-0.666667,-0.995748,-0.408042,0.983678,-1,0.973698,1
-0.142857,-0.578947,-0.6,-0.5,-0.886905,-0.878474,0.517233,0.899396,0.768804,0
-1,-0.142857,-0.25,-0.25,-1,0.240081,0.995113,-1,0.993828,1
-1,0.714286,0.5,0.5,-0.951731,-0.313757,0.904967,-1,0.704394,0
-0.714286,-0.789474,0,-0.166667,-0.993197,-0.534769,0.963855,-1,0.961131,1
